stand_id,stand_name,location
12062,"Pheasant, common",Maryland
12063,Kalahari scrub robin,Oxford
12064,Tropical buckeye butterfly,Anzinger
12065,Adouri (unidentified),Ronald Regan
12066,"Dove, mourning collared",Lawn
12067,Tyrant flycatcher,Harbort
12068,"Squirrel, uinta ground",Summit
12069,Red-winged hawk (unidentified),Fieldstone
12070,Bird (unidentified),Hoepker
12071,"Heron, striated",Melrose
12072,Common wolf,Gateway
12073,Two-banded monitor,Manitowish
12074,Red-cheeked cordon bleu,Bultman
12075,"Cormorant, javanese",Bayside
12076,"Wapiti, elk,",Mallory
12077,Arctic lemming,Mallory
12078,"Sungazer, yellow-brown",Atwood
12079,"Waterbuck, defassa",Spohn
12080,Brush-tailed rat kangaroo,Grim
12081,Lizard (unidentified),John Wall
12082,Magistrate black colobus,Miller
12083,Alpaca,Welch
12084,Mandras tree shrew,Lotheville
12085,Dingo,Calypso
12086,Carpet snake,Warrior
12087,"Lion, steller sea",Kim
12088,"Raven, white-necked",Russell
12089,Red meerkat,Everett
12090,Chestnut weaver,Village
12091,"Squirrel, uinta ground",6th
12092,Crowned eagle,Dahle
12093,"Armadillo, nine-banded",Darwin
12094,"Crane, wattled",Vermont
12095,"Dragon, western bearded",Cambridge
12096,"Whale, killer",Summit
12097,Numbat,Maywood
12098,"Iguana, land",Chive
12099,"Raven, white-necked",Kedzie
12100,"Squirrel, eastern fox",Roth
12101,White-rumped vulture,Cherokee
12102,"Gazelle, thomson's",Homewood
12103,Onager,Oneill
12104,"Buffalo, american",Pearson
12105,"Eagle, african fish",Reinke
12106,Blue fox,Spohn
12107,"Phalarope, grey",Anderson
12108,"Crocodile, nile",Loftsgordon
12109,"Robin, kalahari scrub",Reindahl
12110,Southern hairy-nosed wombat,Anderson
12111,"Catfish, blue",Prairie Rose
12112,Red-knobbed coot,Crescent Oaks
12113,Amazon parrot (unidentified),Pleasure
12114,"Beaver, eurasian",Dexter
12115,Red lava crab,Katie
12116,"Deer, savannah",West
12117,Russian dragonfly,Moulton
12118,"Hyena, spotted",Atwood
12119,Common raccoon,Cherokee
12120,Bengal vulture,Morning
12121,Black spider monkey,Heath
12122,"Badger, eurasian",Village
12123,Southern brown bandicoot,Hermina
12124,White-throated kingfisher,Susan
12125,"Badger, european",Pennsylvania
12126,"Dolphin, common",Acker
12127,Blackbuck,Arkansas
12128,"Duck, blue",Westport
12129,Violet-crested turaco,Morning
12130,"Flycatcher, tyrant",Vidon
12131,Canada goose,Maryland
12132,European badger,Sugar
12133,Southern screamer,Hudson
12134,Uinta ground squirrel,Clemons
12135,Red howler monkey,Grover
12136,Ostrich,Tony
12137,Little grebe,Twin Pines
12138,"Sheathbill, snowy",Hoard
12139,Javan gold-spotted mongoose,South
12140,Civet (unidentified),Duke
12141,Ostrich,Village
12142,"Langur, gray",Vera
12143,Red deer,Morningstar
12144,"Tortoise, burmese black mountain",Holmberg
12145,Blue fox,Namekagon
12146,Ovenbird,Eastwood
12147,Civet (unidentified),Lukken
12148,Silver gull,Kings
12149,Indian giant squirrel,Doe Crossing
12150,"Tapir, brazilian",Lukken
12151,"Vulture, turkey",Hollow Ridge
12152,Galapagos penguin,Morrow
12153,Yellow-throated sandgrouse,Bellgrove
12154,Currasow (unidentified),Transport
12155,Mara,Stang
12156,"Macaque, pig-tailed",Merchant
12157,"Monster, gila",Hagan
12158,"Wallaroo, common",Eggendart
12159,"Goose, spur-winged",Miller
12160,"Wolf, mexican",3rd
12161,"Dolphin, bottle-nose",Schurz
12162,Black-backed magpie,Lyons
12163,"Elephant, asian",Hollow Ridge
12164,"Macaque, pig-tailed",Elka
12165,Galapagos dove,Eagan
12166,"Starling, greater blue-eared",Logan
12167,"Flycatcher, tyrant",Jay
12168,"Dolphin, common",Division
12169,"Cormorant, great",Maryland
12170,"Squirrel, european red",3rd
12171,"Squirrel, red",American Ash
12172,Desert kangaroo rat,Ilene
12173,Crab (unidentified),Vermont
12174,Emerald green tree boa,Laurel
12175,Flying fox (unidentified),La Follette
12176,Pale-throated three-toed sloth,Corben
12177,Western grey kangaroo,Oak
12178,Cape cobra,Mccormick
12179,"Waterbuck, common",Darwin
12180,"Possum, golden brush-tailed",Sheridan
12181,"Jackal, asiatic",Luster
12182,Bobcat,Southridge
12183,Kaffir cat,Paget
12184,"Wallaby, bennett's",Carey
12185,Black-throated butcher bird,Packers
12186,Long-necked turtle,Village
12187,"Gecko, tokay",Novick
12188,Lesser mouse lemur,Karstens
12189,"Pelican, great white",Acker
12190,"Parrot, hawk-headed",Luster
12191,Marabou stork,Commercial
12192,"Brocket, brown",Manitowish
12193,"Turkey, australian brush",Ruskin
12194,Long-tailed jaeger,Park Meadow
12195,Black-throated cardinal,Rockefeller
12196,Lesser masked weaver,Acker
12197,American alligator,American Ash
12198,Violet-eared waxbill,Emmet
12199,Worm snake (unidentified),Thompson
12200,Stanley crane,Village Green
12201,Paca,Sutherland
12202,"Badger, american",Clyde Gallagher
12203,Grey heron,Kinsman
12204,Agile wallaby,Bluejay
12205,"Coatimundi, white-nosed",Maywood
12206,Spectacled caiman,Badeau
12207,Green-winged trumpeter,Fairview
12208,"Heron, green-backed",Anhalt
12209,American racer,Onsgard
12210,"Antelope, four-horned",Manitowish
12211,Ornate rock dragon,Golden Leaf
12212,"Gull, silver",Old Gate
12213,"Otter, african clawless",Sachs
12214,Dingo,Harper
12215,Eastern boa constrictor,Sherman
12216,Campo flicker,Morrow
12217,"Kangaroo, jungle",Southridge
12218,Golden-mantled ground squirrel,Fulton
12219,"Lion, southern sea",Anhalt
12220,European badger,Myrtle
12221,"Fox, savanna",Clemons
12222,Mouflon,Truax
12223,"Bee-eater, carmine",Bunting
12224,"Kangaroo, western grey",Eastlawn
12225,Brown pelican,Comanche
12226,"Possum, common brushtail",Bayside
12227,Green-winged trumpeter,Little Fleur
12228,Indian red admiral,Macpherson
12229,Pine siskin,Moland
12230,"Dolphin, striped",Morrow
12231,California sea lion,Ilene
12232,"Gecko, barking",Nancy
12233,Common nighthawk,Kenwood
12234,Black vulture,Algoma
12235,Horned lark,Gale
12236,"Jackrabbit, white-tailed",Eastlawn
12237,African snake (unidentified),Tony
12238,"Squirrel, african bush",Hazelcrest
12239,"Dove, little brown",Gateway
12240,Collared lemming,Debra
12241,Bird (unidentified),Eagan
12242,Indian peacock,West
12243,"Hen, sage",Eagan
12244,Black rhinoceros,Hooker
12245,"Toucan, red-billed",Manufacturers
12246,Tarantula,Golf View
12247,"Monkey, black spider",Maple
12248,Steller's sea lion,Namekagon
12249,Long-billed corella,Barby
12250,"Racer, blue",Eastwood
12251,"Roadrunner, greater",Westport
12252,White-headed vulture,Lyons
12253,Eastern dwarf mongoose,Northridge
12254,"Lynx, african",Tennyson
12255,"Lizard, blue-tongued",Carioca
12256,"Bird, black-throated butcher",Del Sol
12257,"Grouse, sage",International
12258,Savanna baboon,Toban
12259,"Salmon, sockeye",Canary
12260,Blue catfish,Summerview
12261,Waved albatross,Morningstar
12262,Hudsonian godwit,Brickson Park
12263,Chameleon (unidentified),Union
12264,European wild cat,Bartillon
12265,Red-breasted cockatoo,Sauthoff
12266,Carpet snake,Moose
12267,Hummingbird (unidentified),Sullivan
12268,"Parrot, hawk-headed",Lake View
12269,"Tortoise, burmese black mountain",Bellgrove
12270,Cheetah,Swallow
12271,African black crake,Sheridan
12272,"Porcupine, tree",Hazelcrest
12273,"Dragon, ornate rock",Messerschmidt
12274,Blue-breasted cordon bleu,Memorial
12275,Common wolf,Moland
12276,"Roadrunner, greater",Ohio
12277,Small-clawed otter,Morrow
12278,Blue-breasted cordon bleu,Walton
12279,European stork,Farmco
12280,"Turaco, violet-crested",Gina
12281,"Stork, yellow-billed",Knutson
12282,Coyote,Sunfield
12283,White-winged black tern,Utah
12284,"Dove, little brown",Oriole
12285,"Whale, killer",Dorton
12286,Common ringtail,Calypso
12287,Pampa gray fox,Waubesa
12288,Pine snake (unidentified),Morningstar
12289,Tsessebe,Charing Cross
12290,"Echidna, short-beaked",Charing Cross
12291,African lion,Roxbury
12292,Moose,Novick
12293,"Otter, african clawless",Prentice
12294,Pied cormorant,Iowa
12295,"Starling, cape",Derek
12296,Reindeer,Raven
12297,Tree porcupine,Clove
12298,Long-necked turtle,Petterle
12299,Striped skunk,Aberg
12300,Emu,Quincy
12301,Kafue flats lechwe,Dexter
12302,Southern tamandua,Vernon
12303,Asian red fox,Orin
12304,Clark's nutcracker,Golden Leaf
12305,Grey heron,Comanche
12306,Northern elephant seal,Surrey
12307,Fringe-eared oryx,Sloan
12308,"Fox, north american red",Cody
12309,"Peacock, blue",Forest Dale
12310,"Kangaroo, western grey",Talmadge
12311,Warthog,Dayton
12312,"Kangaroo, red",Holmberg
12313,Australian brush turkey,Scoville
12314,Green-winged macaw,Fieldstone
12315,"Albatross, waved",Little Fleur
12316,"Lion, asian",Sutherland
12317,Crimson-breasted shrike,Harbort
12318,Galah,School
12319,Galapagos mockingbird,Blaine
12320,Gulls (unidentified),Nevada
12321,"Deer, black-tailed",Hagan
12322,"Booby, blue-footed",Esch
12323,White-cheeked pintail,Badeau
12324,"Lizard, blue-tongued",Karstens
12325,Eurasian red squirrel,Florence
12326,"Peccary, collared",Fair Oaks
12327,Brazilian tapir,Mariners Cove
12328,Lily trotter,Sunbrook
12329,"Trumpeter, dark-winged",Graceland
12330,Red-tailed hawk,Kingsford
12331,"Crane, black-crowned",Anzinger
12332,"Gull, swallow-tail",Portage
12333,Onager,Graedel
12334,"Squirrel, uinta ground",Shoshone
12335,"Kiskadee, great",Havey
12336,Eastern grey kangaroo,Johnson
12337,"Waterbuck, defassa",Kedzie
12338,Bushpig,Dakota
12339,"Squirrel, nelson ground",Merrick
12340,"Pigeon, feral rock",Karstens
12341,"Wallaby, agile",Gale
12342,"Stork, greater adjutant",Glacier Hill
12343,Western pygmy possum,Bellgrove
12344,"Cobra, cape",Gale
12345,Capybara,Hagan
12346,Ring-tailed lemur,Utah
12347,"Heron, green",Dovetail
12348,"Dolphin, common",Corscot
12349,Hottentot teal,Clyde Gallagher
12350,"Nighthawk, common",2nd
12351,Giant girdled lizard,Lukken
12352,"Goat, mountain",Sunnyside
12353,"Butterfly, tropical buckeye",Coolidge
12354,Yellow-bellied marmot,Marquette
12355,Madagascar fruit bat,Spenser
12356,"Goose, andean",5th
12357,Blackish oystercatcher,Lerdahl
12358,Jaguarundi,Ruskin
12359,Gulls (unidentified),Luster
12360,"Crab, red lava",Mockingbird
12361,Gambel's quail,Sunbrook
12362,American marten,Hoffman
12363,Asian lion,Dapin
12364,Common dolphin,Clove
12365,White-throated kingfisher,Derek
12366,"Rhea, common",Dunning
12367,"Beaver, european",Hallows
12368,African clawless otter,Forest Dale
12369,Four-spotted skimmer,Pawling
12370,Onager,Roth
12371,House crow,Dorton
12372,"Fox, pampa gray",Upham
12373,Crested screamer,Moulton
12374,"Echidna, short-beaked",Brickson Park
12375,Australian masked owl,Eastlawn
12376,Rainbow lory,Forest
12377,Guanaco,Onsgard
12378,"Flamingo, roseat",Spohn
12379,"Stork, black-necked",Northland
12380,"Kangaroo, western grey",Stone Corner
12381,Lizard (unidentified),Donald
12382,Saddle-billed stork,Corry
12383,"Buffalo, american",Union
12384,Australian pelican,Shoshone
12385,Cook's tree boa,Oriole
12386,Oriental white-backed vulture,Shelley
12387,White rhinoceros,Nova
12388,"Lory, rainbow",Grover
12389,Tawny eagle,David
12390,Neotropic cormorant,Luster
12391,Grant's gazelle,Westridge
12392,"Dove, mourning collared",Tony
12393,"Colobus, magistrate black",Iowa
12394,"Puma, south american",Rowland
12395,Brolga crane,Vermont
12396,"Vulture, lappet-faced",Florence
12397,Ocelot,Sherman
12398,Arctic lemming,Sutherland
12399,Four-spotted skimmer,Riverside
12400,Blesbok,Dawn
12401,"Fox, asian red",Hollow Ridge
12402,"Dragon, asian water",Anderson
12403,Red-breasted nuthatch,Esker
12404,Marabou stork,Oriole
12405,"Tortoise, asian foreset",Anniversary
12406,Potoroo,Sage
12407,Red-winged blackbird,Leroy
12408,"Screamer, southern",Bultman
12409,Eastern white pelican,Nancy
12410,Stanley crane,Elgar
12411,North American porcupine,Havey
12412,"Kangaroo, jungle",Havey
12413,"Vulture, white-headed",Golden Leaf
12414,White-faced whistling duck,Fordem
12415,Yellow baboon,Hanson
12416,Hoffman's sloth,Fieldstone
12417,"Kite, black",Dennis
12418,"Vulture, griffon",Moulton
12419,Western spotted skunk,Clove
12420,"Peccary, collared",Melody
12421,Western patch-nosed snake,Ridgeview
12422,Roseat flamingo,Stang
12423,"Flycatcher, tyrant",Mosinee
12424,Blackbuck,Transport
12425,"Bulbul, black-fronted",Ludington
12426,White-tailed jackrabbit,North
12427,Long-necked turtle,Morningstar
12428,"Stork, greater adjutant",Melody
12429,Southern hairy-nosed wombat,Warbler
12430,Yellow-headed caracara,Red Cloud
12431,Crowned hawk-eagle,Carioca
12432,"Ibis, sacred",Springs
12433,"Weaver, sociable",Blaine
12434,Stone sheep,Crest Line
12435,"Lorikeet, scaly-breasted",Linden
12436,"Gnu, brindled",Basil
12437,"Oryx, beisa",Elgar
12438,Yellow-billed stork,Buhler
12439,Common grenadier,Hanson
12440,"Squirrel, nelson ground",Cardinal
12441,"Lemming, collared",Magdeline
12442,"Heron, giant",Rieder
12443,Common duiker,8th
12444,European beaver,Melvin
12445,"Vulture, white-rumped",Hazelcrest
12446,"Goat, mountain",High Crossing
12447,Darwin ground finch (unidentified),Knutson
12448,Native cat,Roxbury
12449,Vervet monkey,Springview
12450,Brush-tailed rat kangaroo,Kings
12451,South American meadowlark (unidentified),Mallard
12452,"Waxbill, blue",Stuart
12453,"Sheep, american bighorn",Dorton
12454,Carmine bee-eater,Continental
12455,Common boubou shrike,Golf
12456,"Crane, brolga",Elka
12457,Australian spiny anteater,Porter
12458,"Cormorant, king",Mariners Cove
12459,"Tortoise, desert",Maple Wood
12460,"Dove, white-winged",Moulton
12461,Common melba finch,Acker
12462,Collared lemming,Armistice
12463,"Seal, harbor",Rowland
12464,Ring-tailed lemur,Summit
12465,Asian water buffalo,Glacier Hill
12466,"Jackal, indian",Buell
12467,"Colobus, magistrate black",Nelson
12468,"Hyena, spotted",Stephen
12469,Brush-tailed phascogale,Gerald
12470,Puna ibis,Bluestem
12471,Ring-necked pheasant,Bobwhite
12472,Eagle owl (unidentified),Nova
12473,"Cat, native",Longview
12474,White-throated kingfisher,Kinsman
12475,Wild turkey,Parkside
12476,Carpet python,Bobwhite
12477,"Duck, white-faced whistling",Monica
12478,"Deer, spotted",Brown
12479,"Butterfly, canadian tiger swallowtail",Vahlen
12480,"Turkey, wild",Bultman
12481,Cape wild cat,Monterey
12482,Stone sheep,Monument
12483,Manatee,Dahle
12484,American crow,Calypso
12485,Bennett's wallaby,Hoffman
12486,Elegant crested tinamou,Stephen
12487,"Marten, american",Basil
12488,White-necked stork,Reinke
12489,"Turtle, eastern box",Karstens
12490,Polar bear,Saint Paul
12491,Pied crow,Kinsman
12492,Common brushtail possum,Sullivan
12493,Magnificent frigate bird,Eastwood
12494,Red lava crab,Meadow Ridge
12495,"Hyena, brown",Green
12496,African elephant,Bunting
12497,Swainson's francolin,Old Shore
12498,"Pheasant, common",Memorial
12499,"Goldeneye, barrows",Myrtle
12500,Mountain duck,Miller
12501,Bleeding heart monkey,Cascade
12502,White-throated kingfisher,School
12503,Genoveva,Buhler
12504,"Snake, eastern indigo",Merchant
12505,"Tarantula, salmon pink bird eater",Kensington
12506,Water moccasin,Messerschmidt
12507,"Hornbill, red-billed",Rieder
12508,Horned puffin,Ruskin
12509,Red-winged blackbird,Fordem
12510,"Kingfisher, malachite",Shoshone
12511,Old world fruit bat (unidentified),Gulseth
12512,"Squirrel, palm",Westridge
12513,"Duiker, gray",Eagle Crest
12514,Australian sea lion,Gulseth
12515,Monitor lizard (unidentified),Eagle Crest
12516,Arctic tern,Vidon
12517,White-winged dove,High Crossing
12518,Meerkat,Evergreen
12519,"Lark, horned",Esch
12520,"Cormorant, great",Anniversary
12521,Madagascar fruit bat,Vermont
12522,"Puffin, horned",Transport
12523,Frilled lizard,Shasta
12524,Red hartebeest,Pleasure
12525,"Cobra, cape",5th
12526,"Tortoise, galapagos",High Crossing
12527,African lion,Dryden
12528,"Chipmunk, least",Dennis
12529,Common dolphin,Vidon
12530,Paradoxure,Oxford
12531,Golden brush-tailed possum,Thierer
12532,Chital,Badeau
12533,"Mongoose, eastern dwarf",Forster
12534,"Oryx, fringe-eared",Gerald
12535,"Chickadee, black-capped",East
12536,Spotted deer,Eastwood
12537,"Baboon, olive",Bartelt
12538,Timber wolf,Bluestem
12539,"Bear, grizzly",Carey
12540,Galapagos dove,Old Shore
12541,"Skunk, striped",Paget
12542,"Flamingo, lesser",Huxley
12543,"Cormorant, great",Beilfuss
12544,"Tapir, brazilian",Hermina
12545,Native cat,Del Sol
12546,Common langur,Hauk
12547,"Bandicoot, long-nosed",Northfield
12548,"Kangaroo, eastern grey",Randy
12549,Blacksmith plover,Kensington
12550,"Buffalo, african",Eagle Crest
12551,Sulfur-crested cockatoo,Browning
12552,"Civet, small-toothed palm",Buena Vista
12553,Red phalarope,Loftsgordon
12554,"Coatimundi, ring-tailed",Linden
12555,Red-billed toucan,Surrey
12556,Blue-faced booby,Prentice
12557,"Rattlesnake, horned",Hooker
12558,Puma,Tennyson
12559,"Pintail, bahama",Orin
12560,Yellow-crowned night heron,Rieder
12561,"Sandgrouse, yellow-throated",2nd
12562,"Crane, brolga",Fulton
12563,Pied avocet,Aberg
12564,"Bustard, stanley",Service
12565,Asian false vampire bat,Crescent Oaks
12566,Tawny eagle,Golf
12567,Woylie,Packers
12568,Dabchick,Delladonna
12569,Eagle owl (unidentified),Badeau
12570,Orca,Bartillon
12571,"Deer, spotted",Donald
12572,Agile wallaby,Miller
12573,"Sunbird, lesser double-collared",Gulseth
12574,Waved albatross,Comanche
12575,Black vulture,Muir
12576,"Squirrel, european red",Memorial
12577,Hummingbird (unidentified),Sage
12578,Ring-necked pheasant,Sunfield
12579,"Boar, wild",Milwaukee
12580,Orca,Banding
12581,Red deer,Thackeray
12582,"Gecko, ring-tailed",Vernon
12583,Royal tern,Claremont
12584,"Crane, blue",Scott
12585,Rhesus macaque,Melody
12586,"Jackal, indian",Bashford
12587,Common ringtail,North
12588,"Spider, wolf",Havey
12589,"Monster, gila",Parkside
12590,"Lechwe, kafue flats",Graedel
12591,Red-tailed wambenger,Arizona
12592,Javan gold-spotted mongoose,Rieder
12593,"Goose, knob-nosed",Clove
12594,Swallow (unidentified),Dakota
12595,Spotted deer,Beilfuss
